시즌,선수명,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR
20,김재환*,두산,140,614,516,137,30,82,113,91,154,6,0.317,0.266,0.373,0.494,0.867,0.378,3.9
20,홍창기,LG,135,507,408,114,5,87,39,83,87,11,0.342,0.279,0.411,0.417,0.828,0.383,3.86
20,라모스,LG,117,494,431,120,38,74,86,55,136,2,0.314,0.278,0.362,0.592,0.954,0.397,3.69
20,최주환,두산,140,574,509,156,16,63,88,47,66,2,0.32,0.306,0.366,0.473,0.839,0.366,3.63
20,나지완,KIA,137,556,468,136,17,73,92,64,114,0,0.347,0.291,0.392,0.444,0.836,0.377,3.45
20,오재일,두산,127,534,471,147,16,62,89,61,92,2,0.359,0.312,0.39,0.482,0.872,0.387,3.4
20,노진혁,NC,132,484,427,117,20,70,82,49,106,0,0.322,0.274,0.356,0.48,0.836,0.365,3.36
20,마차도,롯데,144,560,486,136,12,79,67,54,60,15,0.294,0.28,0.356,0.422,0.778,0.348,3.35
20,구자욱,삼성,118,510,446,137,15,70,78,51,91,19,0.355,0.307,0.385,0.478,0.863,0.381,3.28
20,허경민,두산,117,487,437,145,7,70,58,35,28,14,0.337,0.332,0.382,0.442,0.824,0.368,3.26
20,박건우,두산,129,551,487,148,14,103,70,42,65,8,0.323,0.304,0.369,0.472,0.841,0.371,3.23
20,배정대,KT,144,615,533,154,13,88,65,68,142,22,0.369,0.289,0.372,0.42,0.792,0.359,3.23
20,강민호,삼성,119,393,355,102,19,46,61,31,54,0,0.291,0.287,0.349,0.487,0.836,0.361,3.15
20,김상수,삼성,120,471,404,123,5,71,47,55,55,10,0.341,0.304,0.397,0.401,0.798,0.368,3.14
20,최재훈,한화,126,389,339,102,3,46,36,29,44,0,0.339,0.301,0.383,0.383,0.766,0.356,2.93
20,최원준,KIA,123,412,359,117,2,72,35,33,35,14,0.353,0.326,0.388,0.421,0.809,0.368,2.8
20,전준우,롯데,143,628,562,157,26,95,96,52,79,5,0.285,0.279,0.347,0.482,0.829,0.363,2.76
20,한동희,롯데,135,531,461,128,17,62,67,57,97,0,0.317,0.278,0.361,0.436,0.797,0.357,2.74
20,박경수,KT,119,391,324,91,13,33,58,48,96,0,0.351,0.281,0.381,0.454,0.835,0.371,2.73
20,정훈,롯데,111,476,410,121,11,72,58,56,85,11,0.346,0.295,0.382,0.427,0.809,0.366,2.64
20,김선빈,KIA,85,351,303,100,1,42,37,40,43,1,0.375,0.33,0.406,0.403,0.809,0.373,2.55
20,이형종,LG,81,323,287,85,17,41,50,27,61,1,0.324,0.296,0.37,0.547,0.917,0.394,2.53
20,정수빈,두산,141,559,490,146,5,84,59,55,56,15,0.325,0.298,0.368,0.396,0.764,0.346,2.47
20,유강남,LG,137,478,429,112,16,51,75,32,84,1,0.29,0.261,0.33,0.415,0.745,0.331,2.31
20,서건창,Hero,135,595,484,134,5,79,52,91,58,24,0.299,0.277,0.39,0.386,0.776,0.359,2.3
20,장성우,KT,130,455,400,111,13,39,79,38,64,0,0.298,0.278,0.337,0.41,0.747,0.332,2.27
20,김동엽,삼성,115,451,413,129,20,60,74,29,79,4,0.343,0.312,0.36,0.508,0.868,0.376,2.09
20,안치홍,롯데,124,460,412,118,8,49,54,35,47,14,0.306,0.286,0.351,0.413,0.764,0.343,2
20,권희동,NC,123,426,346,90,12,67,50,58,72,3,0.292,0.26,0.379,0.41,0.789,0.36,1.98
20,박동원,Hero,112,372,324,81,12,45,50,38,68,0,0.28,0.25,0.338,0.429,0.767,0.342,1.96
20,박준태,Hero,128,443,347,85,5,71,29,65,120,5,0.356,0.245,0.389,0.331,0.72,0.348,1.93
20,박해민,삼성,132,541,489,142,11,84,55,39,77,34,0.324,0.29,0.345,0.415,0.76,0.339,1.87
20,김혜성,Hero,142,553,499,142,7,80,61,46,94,25,0.336,0.285,0.345,0.399,0.744,0.336,1.82
20,박세혁,두산,124,423,360,97,4,47,51,35,45,5,0.292,0.269,0.348,0.364,0.712,0.328,1.81
20,김재호,두산,120,458,402,116,2,48,39,45,45,6,0.317,0.289,0.362,0.346,0.708,0.329,1.71
20,이용규,한화,120,487,419,120,1,60,32,59,36,17,0.311,0.286,0.381,0.337,0.718,0.341,1.65
20,강진성,NC,121,432,395,122,12,53,70,20,46,9,0.322,0.309,0.352,0.463,0.815,0.359,1.61
20,살라디노,삼성,43,163,132,37,6,26,27,23,41,6,0.36,0.28,0.411,0.477,0.888,0.4,1.48
20,조용호,KT,132,482,409,121,0,73,32,65,83,12,0.369,0.296,0.392,0.333,0.725,0.345,1.4
20,채은성,LG,109,464,416,122,15,59,88,32,69,0,0.316,0.293,0.351,0.452,0.803,0.353,1.4
20,한동민,SK,62,231,193,48,15,35,31,30,49,2,0.252,0.249,0.364,0.508,0.872,0.376,1.4
20,이명기,NC,136,540,477,146,2,82,45,50,78,12,0.359,0.306,0.374,0.369,0.743,0.344,1.28
20,이대호,롯데,144,611,542,158,20,67,110,53,68,1,0.297,0.292,0.354,0.452,0.806,0.349,1.27
20,오윤석,롯데,63,197,168,50,4,31,32,24,47,2,0.387,0.298,0.388,0.423,0.811,0.368,1.22
20,김준태,롯데,128,369,306,69,5,38,43,56,64,2,0.268,0.225,0.345,0.327,0.672,0.318,1.19
20,김호재,삼성,65,138,118,38,1,19,10,16,19,2,0.378,0.322,0.416,0.39,0.806,0.377,1.15
20,이지영,Hero,101,289,262,81,0,22,36,19,28,1,0.345,0.309,0.364,0.363,0.727,0.334,1.12
20,박병호,Hero,93,383,309,69,21,56,66,57,114,0,0.264,0.223,0.352,0.45,0.802,0.351,1.06
20,이병규,롯데,53,194,164,45,9,28,32,28,55,0,0.356,0.274,0.381,0.463,0.844,0.375,0.97
20,이원석,삼성,121,467,403,108,13,46,74,49,82,0,0.297,0.268,0.341,0.407,0.748,0.332,0.92
20,허정협,Hero,111,360,314,84,10,45,43,40,73,0,0.319,0.268,0.353,0.401,0.754,0.342,0.9
20,채태인,SK,71,189,160,45,7,11,24,29,33,0,0.317,0.281,0.392,0.444,0.836,0.373,0.89
20,정은원,한화,79,303,254,63,3,28,29,41,41,1,0.284,0.248,0.362,0.335,0.697,0.33,0.89
20,이창진,KIA,22,99,88,29,0,19,7,10,17,0,0.408,0.33,0.404,0.443,0.847,0.387,0.82
20,김형준,NC,44,82,72,22,3,12,11,10,21,0,0.396,0.306,0.39,0.444,0.834,0.375,0.75
20,반즈,한화,74,319,283,75,9,38,42,27,81,2,0.338,0.265,0.342,0.428,0.77,0.343,0.72
20,강태율,롯데,14,18,11,5,2,2,2,7,2,0,0.429,0.455,0.667,1,1.667,0.651,0.68
20,한승택,KIA,83,262,226,51,9,22,29,21,58,0,0.264,0.226,0.308,0.372,0.68,0.307,0.67
20,김태군,NC,80,131,113,33,1,16,18,6,14,0,0.323,0.292,0.347,0.372,0.719,0.329,0.66
20,김강민,SK,122,327,289,73,12,39,45,27,62,7,0.281,0.253,0.323,0.422,0.745,0.327,0.62
20,황대인,KIA,63,138,116,32,4,14,16,21,29,0,0.333,0.276,0.384,0.414,0.798,0.363,0.57
20,강한울,삼성,34,122,105,32,1,13,10,11,24,1,0.383,0.305,0.368,0.362,0.73,0.336,0.54
20,백용환,KIA,52,107,91,20,5,12,10,15,29,0,0.263,0.22,0.33,0.429,0.759,0.337,0.53
20,김민성,LG,87,333,297,79,5,29,47,24,67,2,0.323,0.266,0.325,0.384,0.709,0.317,0.5
20,김웅빈,Hero,73,235,207,57,8,25,31,17,65,1,0.358,0.275,0.335,0.454,0.789,0.344,0.49
20,김성현,SK,133,392,343,93,2,34,25,30,27,1,0.287,0.271,0.336,0.321,0.657,0.306,0.49
20,류지혁,두산,20,31,24,10,1,10,4,1,5,0,0.45,0.417,0.467,0.625,1.092,0.464,0.48
20,오태곤,SK,54,203,184,53,5,29,30,12,31,14,0.324,0.288,0.342,0.429,0.771,0.344,0.47
20,이해창,한화,70,135,119,32,3,11,17,9,23,0,0.305,0.269,0.336,0.387,0.723,0.326,0.46
20,최항,SK,47,155,132,35,2,21,15,21,27,1,0.317,0.265,0.368,0.333,0.701,0.328,0.46
20,유한준,KT,119,428,386,108,11,48,64,40,51,0,0.299,0.28,0.347,0.409,0.756,0.339,0.42
20,하주석,한화,72,281,262,75,2,22,32,13,66,4,0.372,0.286,0.323,0.351,0.674,0.306,0.38
20,나주환,KIA,64,222,204,57,6,21,26,12,44,0,0.329,0.279,0.321,0.392,0.713,0.318,0.38
20,최정원,NC,49,48,40,11,0,18,2,7,13,4,0.407,0.275,0.383,0.4,0.783,0.363,0.35
20,강경학,한화,94,238,193,44,4,25,19,35,64,1,0.313,0.228,0.35,0.337,0.687,0.323,0.34
20,김민하,한화,36,85,74,21,1,10,11,8,16,0,0.351,0.284,0.369,0.405,0.774,0.355,0.33
20,최영진,삼성,58,118,101,30,1,15,11,13,16,2,0.341,0.297,0.385,0.356,0.741,0.347,0.32
20,박승욱,KT,97,128,110,29,1,23,10,11,37,5,0.384,0.264,0.349,0.355,0.704,0.327,0.32
20,손호영,LG,22,31,30,11,0,9,3,1,6,5,0.458,0.367,0.387,0.433,0.82,0.371,0.29
20,김찬형,NC,56,72,64,19,0,10,7,4,11,3,0.352,0.297,0.343,0.391,0.734,0.333,0.29
20,김성민,SK,9,16,14,4,2,4,4,1,3,0,0.222,0.286,0.375,0.714,1.089,0.444,0.24
20,이흥련,두산,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.24
20,모창민,NC,62,149,136,41,2,10,13,8,22,0,0.342,0.301,0.34,0.434,0.774,0.34,0.23
20,이홍구,KT,26,43,36,7,2,2,5,3,10,0,0.208,0.194,0.293,0.389,0.682,0.305,0.23
20,이유찬,두산,101,108,89,23,0,30,6,14,25,13,0.354,0.258,0.368,0.303,0.671,0.324,0.22
20,최용제,두산,28,49,44,13,0,9,9,4,8,0,0.361,0.295,0.354,0.341,0.695,0.322,0.2
20,허도환,KT,52,62,53,14,0,2,5,6,15,0,0.368,0.264,0.361,0.283,0.644,0.313,0.2
20,류지혁,KIA,5,20,18,6,0,3,1,0,1,1,0.353,0.333,0.4,0.389,0.789,0.369,0.18
20,김인태,두산,77,110,84,17,1,15,13,21,13,0,0.225,0.202,0.37,0.298,0.668,0.329,0.18
20,이재율,NC,25,10,9,4,0,9,3,1,1,4,0.5,0.444,0.5,0.556,1.056,0.476,0.17
20,이성곤,삼성,62,154,139,39,5,16,18,11,38,2,0.347,0.281,0.329,0.439,0.768,0.337,0.17
20,김은성,Hero,16,6,4,2,0,0,0,1,1,0,0.667,0.5,0.667,0.5,1.167,0.557,0.16
20,신민재,LG,67,32,26,8,0,26,5,4,4,8,0.364,0.308,0.4,0.346,0.746,0.354,0.16
20,문상철,KT,74,172,154,40,8,24,25,11,43,0,0.305,0.26,0.314,0.461,0.775,0.334,0.16
20,신성현,두산,9,7,4,1,0,2,0,3,3,0,1,0.25,0.571,0.5,1.071,0.504,0.14
20,송준석,삼성,32,50,47,13,1,5,7,2,6,0,0.3,0.277,0.32,0.447,0.767,0.339,0.13
20,임병욱,Hero,12,41,37,10,0,3,6,4,10,3,0.37,0.27,0.341,0.378,0.719,0.321,0.13
20,김민식,KIA,69,238,211,53,2,22,21,17,28,0,0.279,0.251,0.31,0.318,0.628,0.29,0.12
20,장승현,두산,23,22,20,5,0,5,3,1,6,0,0.357,0.25,0.318,0.4,0.718,0.328,0.11
20,노시환,한화,106,387,346,76,12,46,43,33,116,0,0.292,0.22,0.298,0.387,0.685,0.305,0.11
20,이성우,LG,72,88,77,18,3,7,11,6,14,0,0.25,0.234,0.289,0.364,0.653,0.291,0.1
20,김호령,KIA,89,159,138,32,4,36,16,14,55,3,0.35,0.232,0.314,0.384,0.698,0.314,0.1
20,김성윤,삼성,9,9,7,2,0,1,0,1,1,0,0.333,0.286,0.444,0.429,0.873,0.414,0.09
20,지성준,롯데,3,11,8,2,0,0,2,3,4,0,0.5,0.25,0.455,0.25,0.705,0.368,0.09
20,이학주,삼성,64,243,206,47,4,30,28,26,58,6,0.289,0.228,0.314,0.34,0.654,0.298,0.09
20,박정현,한화,30,64,61,17,1,6,9,3,17,0,0.372,0.279,0.313,0.377,0.69,0.309,0.08
20,백승현,LG,27,39,28,7,0,5,2,4,8,0,0.35,0.25,0.364,0.286,0.65,0.318,0.08
20,박성한,SK,41,112,99,24,2,7,8,11,21,1,0.289,0.242,0.324,0.323,0.647,0.302,0.08
20,김기환,NC,4,2,2,1,0,1,0,0,0,0,0.5,0.5,0.5,1,1.5,0.646,0.07
20,이천웅,LG,89,359,312,80,3,44,36,35,44,8,0.284,0.256,0.333,0.333,0.666,0.309,0.07
20,임지열,Hero,1,1,1,1,0,1,0,0,0,0,1,1,1,1,2,0.907,0.06
20,전병우,Hero,119,402,359,85,8,46,48,37,100,7,0.306,0.237,0.311,0.357,0.668,0.304,0.06
20,신용수,롯데,5,8,7,3,0,2,2,1,0,1,0.429,0.429,0.5,0.429,0.929,0.433,0.05
20,김주형,Hero,39,50,43,10,1,8,6,4,10,0,0.281,0.233,0.327,0.372,0.699,0.321,0.05
20,허관회,한화,1,2,2,1,0,0,0,0,1,0,1,0.5,0.5,0.5,1,0.454,0.04
20,최승준,한화,2,4,3,1,0,1,1,0,2,0,1,0.333,0.5,0.333,0.833,0.422,0.04
20,박용택,LG,97,236,217,65,2,22,35,15,34,2,0.341,0.3,0.339,0.396,0.735,0.328,0.04
20,김민수,롯데,3,10,8,2,0,1,0,2,4,1,0.5,0.25,0.4,0.25,0.65,0.331,0.04
20,이진영,KIA,32,27,22,5,0,4,5,5,9,1,0.385,0.227,0.37,0.273,0.643,0.32,0.04
20,김현민,한화,4,5,5,2,0,2,0,0,1,0,0.5,0.4,0.4,0.4,0.8,0.363,0.03
20,정진호,한화,113,326,282,78,2,30,19,29,50,9,0.328,0.277,0.348,0.355,0.703,0.324,0.02
20,러셀,Hero,65,271,244,62,2,22,31,22,37,2,0.288,0.254,0.317,0.336,0.653,0.299,0.02
20,권정웅,삼성,3,2,1,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0.373,0.02
20,오선우,KIA,59,73,67,16,4,11,14,3,26,0,0.324,0.239,0.301,0.418,0.719,0.315,0.01
20,화이트,SK,9,30,22,3,1,3,4,6,1,0,0.1,0.136,0.367,0.318,0.685,0.337,0.01
20,박민,KIA,6,2,1,0,0,1,0,1,1,0,-,0,0.5,0,0.5,0.373,0.01
20,김주찬,KIA,7,18,18,6,1,3,2,0,2,0,0.333,0.333,0.333,0.5,0.833,0.357,0
20,박재욱,LG,15,17,15,4,0,0,1,0,4,0,0.364,0.267,0.313,0.267,0.58,0.276,-0.01
20,김재유,롯데,68,133,116,30,1,20,9,12,35,10,0.363,0.259,0.344,0.293,0.637,0.304,-0.01
20,유민상,KIA,126,456,391,96,8,38,65,53,80,0,0.287,0.246,0.341,0.366,0.707,0.325,-0.01
20,서예일,두산,40,29,25,6,0,4,1,3,7,0,0.316,0.24,0.31,0.32,0.63,0.291,-0.01
20,한석현,LG,9,3,2,0,0,3,0,1,1,1,0,0,0.333,0,0.333,0.249,-0.01
20,전민수,LG,4,6,5,1,0,0,0,1,2,0,0.333,0.2,0.333,0.2,0.533,0.275,-0.02
20,변상권,Hero,35,64,62,17,1,7,16,1,20,0,0.381,0.274,0.281,0.403,0.684,0.298,-0.03
20,윤수강,NC,4,4,4,1,0,0,0,0,2,0,0.5,0.25,0.25,0.25,0.5,0.227,-0.03
20,류효승,SK,8,9,8,1,1,2,2,1,4,0,0,0.125,0.222,0.5,0.722,0.292,-0.03
20,문찬종,Hero,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
20,이승민,두산,3,1,1,0,0,1,0,0,1,0,-,0,0,0,0,0,-0.03
20,라이블리(타),삼성,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
20,김병휘,Hero,1,1,1,0,0,1,0,0,1,0,-,0,0,0,0,0,-0.03
20,김진욱(타),한화,1,1,1,0,0,0,0,0,1,0,-,0,0,0,0,0,-0.03
20,박시원,NC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
20,유서준,SK,28,25,24,6,1,10,2,1,7,1,0.313,0.25,0.28,0.417,0.697,0.302,-0.04
20,양석환,LG,40,132,118,29,3,8,13,10,25,0,0.289,0.246,0.315,0.364,0.679,0.309,-0.04
20,강현우,KT,26,32,30,6,1,2,3,2,11,0,0.278,0.2,0.25,0.367,0.617,0.271,-0.04
20,정주후,KT,10,2,1,0,0,3,0,1,0,0,0,0,0.5,0,0.5,0.373,-0.04
20,김호준,롯데,5,4,3,0,0,0,0,1,2,0,0,0,0.25,0,0.25,0.186,-0.04
20,양찬열,두산,17,26,22,5,0,5,3,3,2,0,0.25,0.227,0.346,0.227,0.573,0.291,-0.06
20,백동훈,두산,27,19,16,3,0,5,0,1,4,0,0.25,0.188,0.316,0.25,0.566,0.285,-0.06
20,도태훈,NC,11,13,11,2,0,0,1,2,3,0,0.25,0.182,0.308,0.182,0.49,0.254,-0.06
20,문상인,KT,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.06
20,박준혁,KT,12,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,-0.07
20,박지훈,두산,10,2,2,0,0,1,0,0,2,0,-,0,0,0,0,0,-0.07
20,이호연,롯데,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.07
20,이원재,NC,73,146,132,34,4,15,17,11,26,1,0.291,0.258,0.313,0.417,0.73,0.318,-0.08
20,오재원,두산,85,174,155,36,5,25,27,16,49,10,0.301,0.232,0.301,0.387,0.688,0.306,-0.08
20,김도환,삼성,34,49,41,9,0,2,9,5,16,0,0.333,0.22,0.292,0.268,0.56,0.264,-0.08
20,김문호,한화,18,52,46,10,2,6,5,5,11,0,0.242,0.217,0.308,0.37,0.678,0.306,-0.08
20,강로한,롯데,16,26,21,4,0,6,1,4,6,2,0.267,0.19,0.346,0.19,0.536,0.284,-0.09
20,김수환,Hero,9,12,11,2,0,1,2,1,5,0,0.333,0.182,0.25,0.273,0.523,0.245,-0.09
20,이거연,SK,8,10,8,1,0,1,0,2,6,0,0.5,0.125,0.3,0.125,0.425,0.24,-0.09
20,최정민,KIA,24,11,9,1,0,12,2,2,1,1,0.125,0.111,0.273,0.111,0.384,0.218,-0.09
20,김재현,Hero,4,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.09
20,유영준,NC,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09
20,문선재,KIA,15,6,6,1,0,1,0,0,2,0,0.25,0.167,0.167,0.167,0.334,0.151,-0.1
20,김재현,삼성,35,18,14,2,0,4,4,3,3,0,0.182,0.143,0.294,0.143,0.437,0.238,-0.1
20,김태훈,KT,2,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1
20,양성우,한화,5,9,9,2,0,1,0,0,3,0,0.333,0.222,0.222,0.222,0.444,0.202,-0.11
20,고장혁,KIA,7,13,13,3,0,0,0,0,5,0,0.375,0.231,0.231,0.231,0.462,0.209,-0.12
20,오명진,두산,5,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.12
20,김회성,한화,15,25,18,3,0,1,1,3,6,0,0.231,0.167,0.304,0.222,0.526,0.266,-0.13
20,이정훈,KIA,3,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.13
20,이홍구,SK,23,53,48,9,1,3,3,3,16,0,0.25,0.188,0.245,0.271,0.516,0.237,-0.14
20,김성표,삼성,15,8,8,1,0,1,0,0,2,1,0.167,0.125,0.125,0.125,0.25,0.113,-0.15
20,백승민,삼성,7,12,9,0,0,0,1,1,2,0,0,0,0.25,0,0.25,0.192,-0.16
20,권민석,두산,55,57,50,13,0,6,7,3,15,1,0.351,0.26,0.291,0.3,0.591,0.269,-0.17
20,이흥련,SK,47,130,124,30,3,6,19,6,28,0,0.29,0.242,0.277,0.323,0.6,0.269,-0.17
20,박주홍,Hero,13,25,24,6,0,0,1,1,10,0,0.429,0.25,0.28,0.333,0.613,0.278,-0.18
20,장준원,LG,46,68,60,13,1,10,6,6,7,0,0.226,0.217,0.284,0.317,0.601,0.275,-0.18
20,이도윤,한화,14,25,24,5,0,3,1,1,6,0,0.278,0.208,0.24,0.25,0.49,0.227,-0.18
20,노수광,SK,29,83,75,20,1,13,5,7,16,2,0.328,0.267,0.329,0.387,0.716,0.323,-0.19
20,신본기,롯데,81,123,106,23,2,18,12,14,22,1,0.253,0.217,0.311,0.283,0.594,0.282,-0.19
20,김준완,NC,45,75,65,14,1,8,5,10,9,0,0.236,0.215,0.32,0.277,0.597,0.287,-0.19
20,최재원,LG,6,6,6,0,0,0,0,0,4,0,0,0,0,0,0,0,-0.19
20,김민수,삼성,17,26,23,4,0,3,1,2,6,0,0.235,0.174,0.24,0.174,0.414,0.205,-0.2
20,조한민,한화,25,52,50,11,0,7,2,0,22,0,0.393,0.22,0.25,0.3,0.55,0.252,-0.21
20,지석훈,NC,87,142,121,25,1,22,12,15,33,1,0.27,0.207,0.3,0.298,0.598,0.282,-0.21
20,김창평,SK,35,90,78,15,0,10,7,11,16,7,0.238,0.192,0.289,0.269,0.558,0.267,-0.21
20,김민준,SK,12,5,4,0,0,4,0,0,1,1,0,0,0,0,0,0,-0.21
20,김영환,KIA,4,8,7,0,0,0,0,1,2,1,0,0,0.125,0,0.125,0.093,-0.21
20,박한결,한화,13,24,20,3,0,5,1,2,8,0,0.25,0.15,0.227,0.15,0.377,0.191,-0.24
20,안권수,두산,68,41,37,10,0,10,3,2,5,2,0.303,0.27,0.3,0.27,0.57,0.264,-0.25
20,김호은,LG,69,112,103,25,2,12,11,7,14,0,0.264,0.243,0.304,0.35,0.654,0.298,-0.25
20,박상언,한화,38,47,46,10,0,4,2,0,16,0,0.333,0.217,0.234,0.283,0.517,0.234,-0.25
20,주효상,Hero,63,101,84,16,0,6,7,13,26,0,0.271,0.19,0.296,0.238,0.534,0.263,-0.25
20,정기훈,한화,29,36,31,5,0,9,2,3,15,0,0.313,0.161,0.278,0.226,0.504,0.253,-0.25
20,서호철,NC,2,8,8,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.25
20,박찬도,삼성,51,116,96,21,1,20,8,15,22,5,0.267,0.219,0.325,0.302,0.627,0.294,-0.26
20,송우현,Hero,14,15,12,0,0,3,0,2,4,0,0,0,0.2,0,0.2,0.151,-0.26
20,오준혁,SK,70,161,148,40,3,19,18,11,34,0,0.33,0.27,0.323,0.378,0.701,0.313,-0.27
20,장운호,한화,24,29,27,4,1,5,4,2,9,0,0.176,0.148,0.207,0.296,0.503,0.224,-0.27
20,김재현,SK,8,14,14,2,0,3,0,0,4,0,0.2,0.143,0.143,0.143,0.286,0.13,-0.27
20,배성근,롯데,4,7,7,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.27
20,김응민,삼성,45,85,76,17,0,7,5,5,22,0,0.315,0.224,0.28,0.237,0.517,0.248,-0.28
20,송민섭,KT,113,51,41,8,1,21,5,5,13,4,0.25,0.195,0.292,0.341,0.633,0.288,-0.28
20,박정음,Hero,86,47,43,8,0,20,2,2,14,9,0.276,0.186,0.255,0.233,0.488,0.234,-0.28
20,김지수,한화,14,26,25,4,1,2,4,1,7,0,0.176,0.16,0.192,0.28,0.472,0.206,-0.28
20,황윤호,KIA,25,73,70,17,0,5,5,3,10,2,0.283,0.243,0.274,0.286,0.56,0.258,-0.29
20,장진혁,한화,19,37,32,5,0,2,1,5,6,2,0.192,0.156,0.27,0.219,0.489,0.242,-0.29
20,추재현,롯데,13,28,24,3,0,3,0,4,8,0,0.188,0.125,0.25,0.125,0.375,0.204,-0.29
20,조수행,두산,44,40,38,10,0,12,4,2,6,3,0.313,0.263,0.3,0.263,0.563,0.264,-0.31
20,김영환,KT,10,10,9,0,0,0,0,0,3,0,0,0,0,0,0,0,-0.31
20,김병희,KT,29,22,21,3,1,4,2,0,7,0,0.143,0.143,0.136,0.286,0.422,0.168,-0.32
20,박준영,NC,32,51,46,7,0,4,3,2,17,1,0.241,0.152,0.235,0.239,0.474,0.23,-0.33
20,정주현,LG,134,371,328,81,4,50,30,29,63,8,0.293,0.247,0.312,0.338,0.65,0.298,-0.34
20,채현우,SK,16,24,23,3,0,2,0,1,8,3,0.2,0.13,0.167,0.174,0.341,0.16,-0.34
20,김용의,LG,101,75,70,19,1,28,12,3,15,7,0.327,0.271,0.297,0.357,0.654,0.291,-0.35
20,이우성,KIA,48,67,59,12,0,5,3,6,11,1,0.25,0.203,0.299,0.22,0.519,0.258,-0.35
20,최준우,SK,66,207,182,43,3,23,14,19,28,1,0.263,0.236,0.307,0.308,0.615,0.285,-0.36
20,정근우,LG,72,177,154,37,1,23,14,17,23,7,0.275,0.24,0.322,0.286,0.608,0.287,-0.37
20,이택근,Hero,20,64,57,11,0,5,7,7,21,0,0.306,0.193,0.281,0.281,0.562,0.267,-0.37
20,양우현,삼성,7,24,23,3,0,0,0,1,5,0,0.167,0.13,0.167,0.13,0.297,0.144,-0.38
20,김동한,롯데,82,73,68,15,0,23,5,5,8,10,0.25,0.221,0.274,0.294,0.568,0.264,-0.39
20,천성호,KT,66,77,69,14,0,9,1,7,15,1,0.259,0.203,0.286,0.246,0.532,0.258,-0.4
20,장영석,KIA,11,37,31,4,0,1,2,4,7,0,0.16,0.129,0.243,0.129,0.372,0.2,-0.41
20,노수광,한화,71,247,216,53,0,26,16,27,48,9,0.314,0.245,0.333,0.292,0.625,0.295,-0.42
20,오태곤,KT,40,55,50,11,0,7,5,1,16,1,0.324,0.22,0.291,0.28,0.571,0.272,-0.43
20,국해성,두산,46,94,86,20,3,10,17,6,21,1,0.27,0.233,0.287,0.349,0.636,0.274,-0.44
20,김성욱,NC,104,226,195,43,8,32,26,18,40,12,0.235,0.221,0.297,0.374,0.671,0.3,-0.45
20,홍종표,KIA,40,88,80,20,0,7,7,4,13,0,0.294,0.25,0.282,0.288,0.57,0.262,-0.46
20,최정용,KIA,38,59,56,11,1,5,5,2,15,0,0.25,0.196,0.224,0.268,0.492,0.221,-0.48
20,이재원,LG,16,22,20,1,0,1,0,2,11,0,0.111,0.05,0.136,0.05,0.186,0.109,-0.48
20,홍현빈,KT,40,24,18,0,0,5,1,5,5,0,0,0,0.217,0,0.217,0.136,-0.5
20,김민혁,KT,108,249,222,53,5,35,25,22,42,8,0.273,0.239,0.312,0.347,0.659,0.301,-0.51
20,김태진,NC,37,88,83,18,1,10,6,4,22,2,0.283,0.217,0.253,0.289,0.542,0.246,-0.52
20,김경호,SK,56,110,105,30,0,17,9,3,16,1,0.333,0.286,0.303,0.333,0.636,0.287,-0.53
20,오선진,한화,93,222,197,46,2,17,17,16,39,0,0.282,0.234,0.301,0.284,0.585,0.275,-0.53
20,임종찬,한화,52,119,108,25,1,5,12,9,38,0,0.348,0.231,0.297,0.306,0.603,0.28,-0.53
20,노태형,한화,55,113,102,22,0,14,6,7,31,0,0.31,0.216,0.286,0.275,0.561,0.266,-0.54
20,고종욱,SK,92,288,272,77,3,24,26,14,55,1,0.344,0.283,0.319,0.371,0.69,0.311,-0.56
20,유장혁,한화,30,46,42,7,0,3,0,4,18,0,0.292,0.167,0.239,0.19,0.429,0.211,-0.56
20,정진기,SK,50,140,126,30,2,14,15,7,34,7,0.304,0.238,0.279,0.333,0.612,0.271,-0.58
20,남태혁,SK,35,72,66,13,1,3,11,6,22,0,0.279,0.197,0.264,0.258,0.522,0.245,-0.6
20,최진행*,한화,84,240,214,50,8,23,30,19,59,0,0.28,0.234,0.304,0.369,0.673,0.302,-0.61
20,윤석민,SK,34,76,73,14,3,4,12,2,12,0,0.186,0.192,0.211,0.342,0.553,0.235,-0.61
